# harness	differential-sweep/1
# seed	20260817
# reference	historical
# subject	stub-faulty-minus
# sha256.use.jar	80ac8ae433b8345677472019991356950f094f4a104cfbce1f75783a7308788d
# sha256.atenearesearchgroup.uncertainty.jar	53b2a43feb0a0a39844a60278dd80a7d4b975ef324fb05c6db28831e835e59d0
# operations	URealValue.minus(value)
# rows	784
# rows.measured	784
# rows.agreement	558
# rows.disagreement	226
# rows.throwClassMismatch	0
# rows.javaTypeMismatch	0
# rows.subjectTypeObserved	0
# rows.subjectTypeAssumed	0
# verdict.AGREE	558
# verdict.DIFFER	226
# op.URealValue.minus(value).rows	784
# op.URealValue.minus(value).measured	784
# op.URealValue.minus(value).agreement	558
# op.URealValue.minus(value).disagreement	226
# op.URealValue.minus(value).javaTypeMismatch	0
# op.URealValue.minus(value).subjectTypeObserved	0
# op.URealValue.minus(value).subjectTypeAssumed	0
# op.URealValue.minus(value).distinctReferenceValues	389
# op.URealValue.minus(value).discriminating	true
# accepted.degenerateOperations	0
index	operation	inputs	historical	ported	verdict	note
617	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(-46.064505,1.269858046082711)@URealValue	UREAL(-46.064505,0.21735099999999996)@URealValue	DIFFER	
618	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(-46.064505,0.782649)@URealValue	UREAL(-46.064505,0.782649)@URealValue	AGREE	
619	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(-47.064505,0.782649)@URealValue	UREAL(-47.064505,0.782649)@URealValue	AGREE	
620	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(-47.064505,1.269858046082711)@URealValue	UREAL(-47.064505,0.21735099999999996)@URealValue	DIFFER	
621	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(-45.064505,0.782649)@URealValue	UREAL(-45.064505,0.782649)@URealValue	AGREE	
622	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(-45.064505,1.269858046082711)@URealValue	UREAL(-45.064505,0.21735099999999996)@URealValue	DIFFER	
623	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(-45.064505,0.9287300238503114)@URealValue	UREAL(-45.064505,0.28264900000000004)@URealValue	DIFFER	
624	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(-46.564505,0.9287300238503114)@URealValue	UREAL(-46.564505,0.28264900000000004)@URealValue	DIFFER	
625	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(-45.564505,0.8216078487946669)@URealValue	UREAL(-45.564505,0.532649)@URealValue	DIFFER	
626	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-48.064505,0.782649)@URealValue	UREAL(-48.064505,0.782649)@URealValue	AGREE	
627	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-146.064505,0.7826496388557271)@URealValue	UREAL(-146.064505,0.781649)@URealValue	DIFFER	
628	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(53.935495,0.7826496388557271)@URealValue	UREAL(53.935495,0.781649)@URealValue	DIFFER	
629	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(-46.064505,0.782649)@URealValue	UREAL(-46.064505,0.782649)@URealValue	AGREE	
630	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.782649)@URealValue	UREAL(-1.7976931348623157E308,0.782649)@URealValue	AGREE	
631	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.782649)@URealValue	UREAL(1.7976931348623157E308,0.782649)@URealValue	AGREE	
632	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.782649)@URealValue	UREAL(NaN,0.782649)@URealValue	AGREE	
633	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.782649)@URealValue	UREAL(-Infinity,0.782649)@URealValue	AGREE	
634	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.782649)@URealValue	UREAL(Infinity,0.782649)@URealValue	AGREE	
635	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(-47.064505,NaN)@URealValue	UREAL(-47.064505,NaN)@URealValue	AGREE	
636	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(-47.064505,Infinity)@URealValue	UREAL(-47.064505,Infinity)@URealValue	AGREE	
637	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(-47.064505,1.269858046082711)@URealValue	UREAL(-47.064505,1.7826490000000002)@URealValue	DIFFER	
638	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(0.0,1.1068328303777406)@URealValue	UREAL(0.0,0.0)@URealValue	DIFFER	
639	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-74.295491,1.2044720622750036)@URealValue	UREAL(-74.295491,0.13289099999999998)@URealValue	DIFFER	
640	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-93.761316,0.8767641551078603)@URealValue	UREAL(-93.761316,0.387458)@URealValue	DIFFER	
641	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(15.805564000000004,0.8923372153451856)@URealValue	UREAL(15.805564000000004,0.35401600000000005)@URealValue	DIFFER	
642	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(52.29737,0.8608606547694)@URealValue	UREAL(52.29737,0.42412200000000005)@URealValue	DIFFER	
643	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-83.70483999999999,1.2501363064710185)@URealValue	UREAL(-83.70483999999999,0.19218499999999994)@URealValue	DIFFER	
644	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(28.230986,0.91554)@URealValue	UREAL(28.230986,0.91554)@URealValue	AGREE	
645	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(28.230986,1.355807320971531)@URealValue	UREAL(28.230986,0.08445999999999998)@URealValue	DIFFER	
646	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(28.230986,0.91554)@URealValue	UREAL(28.230986,0.91554)@URealValue	AGREE	
647	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(27.230986,0.91554)@URealValue	UREAL(27.230986,0.91554)@URealValue	AGREE	
648	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(27.230986,1.355807320971531)@URealValue	UREAL(27.230986,0.08445999999999998)@URealValue	DIFFER	
649	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(29.230986,0.91554)@URealValue	UREAL(29.230986,0.91554)@URealValue	AGREE	
650	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(29.230986,1.355807320971531)@URealValue	UREAL(29.230986,0.08445999999999998)@URealValue	DIFFER	
651	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(29.230986,1.0431747176767658)@URealValue	UREAL(29.230986,0.41554)@URealValue	DIFFER	
652	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(27.730986,1.0431747176767658)@URealValue	UREAL(27.730986,0.41554)@URealValue	DIFFER	
653	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(28.730986,0.9490592666425001)@URealValue	UREAL(28.730986,0.66554)@URealValue	DIFFER	
654	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(26.230986,0.91554)@URealValue	UREAL(26.230986,0.91554)@URealValue	AGREE	
655	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-71.769014,0.9155405461256209)@URealValue	UREAL(-71.769014,0.91454)@URealValue	DIFFER	
656	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(128.230986,0.9155405461256209)@URealValue	UREAL(128.230986,0.91454)@URealValue	DIFFER	
657	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(28.230986,0.91554)@URealValue	UREAL(28.230986,0.91554)@URealValue	AGREE	
658	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.91554)@URealValue	UREAL(-1.7976931348623157E308,0.91554)@URealValue	AGREE	
659	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.91554)@URealValue	UREAL(1.7976931348623157E308,0.91554)@URealValue	AGREE	
660	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.91554)@URealValue	UREAL(NaN,0.91554)@URealValue	AGREE	
661	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.91554)@URealValue	UREAL(-Infinity,0.91554)@URealValue	AGREE	
662	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.91554)@URealValue	UREAL(Infinity,0.91554)@URealValue	AGREE	
663	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(27.230986,NaN)@URealValue	UREAL(27.230986,NaN)@URealValue	AGREE	
664	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(27.230986,Infinity)@URealValue	UREAL(27.230986,Infinity)@URealValue	AGREE	
665	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(27.230986,1.355807320971531)@URealValue	UREAL(27.230986,1.91554)@URealValue	DIFFER	
666	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(74.295491,1.2044720622750036)@URealValue	UREAL(74.295491,0.13289099999999998)@URealValue	DIFFER	
667	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(0.0,1.2947690848950635)@URealValue	UREAL(0.0,0.0)@URealValue	DIFFER	
668	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-19.465824999999995,0.9971907631346171)@URealValue	UREAL(-19.465824999999995,0.520349)@URealValue	DIFFER	
669	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(90.101055,1.0109103522513754)@URealValue	UREAL(90.101055,0.48690700000000003)@URealValue	DIFFER	
670	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(126.592861,0.9832370524593751)@URealValue	UREAL(126.592861,0.557013)@URealValue	DIFFER	
671	URealValue.minus(value)	UREAL(28.230986,0.91554)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-9.409348999999999,1.3373536627070641)@URealValue	UREAL(-9.409348999999999,0.05929399999999996)@URealValue	DIFFER	
672	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(47.696811,0.395191)@URealValue	UREAL(47.696811,0.395191)@URealValue	AGREE	
673	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(47.696811,1.0752562143419586)@URealValue	UREAL(47.696811,0.6048089999999999)@URealValue	DIFFER	
674	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(47.696811,0.395191)@URealValue	UREAL(47.696811,0.395191)@URealValue	AGREE	
675	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(46.696811,0.395191)@URealValue	UREAL(46.696811,0.395191)@URealValue	AGREE	
676	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(46.696811,1.0752562143419586)@URealValue	UREAL(46.696811,0.6048089999999999)@URealValue	DIFFER	
677	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(48.696811,0.395191)@URealValue	UREAL(48.696811,0.395191)@URealValue	AGREE	
678	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(48.696811,1.0752562143419586)@URealValue	UREAL(48.696811,0.6048089999999999)@URealValue	DIFFER	
679	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(48.696811,0.637319328501027)@URealValue	UREAL(48.696811,0.10480899999999999)@URealValue	DIFFER	
680	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(47.196811,0.637319328501027)@URealValue	UREAL(47.196811,0.10480899999999999)@URealValue	DIFFER	
681	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(48.196811,0.46762797871919515)@URealValue	UREAL(48.196811,0.14519100000000001)@URealValue	DIFFER	
682	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(45.696811,0.395191)@URealValue	UREAL(45.696811,0.395191)@URealValue	AGREE	
683	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-52.303189,0.39519226520897394)@URealValue	UREAL(-52.303189,0.394191)@URealValue	DIFFER	
684	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(147.696811,0.39519226520897394)@URealValue	UREAL(147.696811,0.394191)@URealValue	DIFFER	
685	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(47.696811,0.395191)@URealValue	UREAL(47.696811,0.395191)@URealValue	AGREE	
686	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.395191)@URealValue	UREAL(-1.7976931348623157E308,0.395191)@URealValue	AGREE	
687	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.395191)@URealValue	UREAL(1.7976931348623157E308,0.395191)@URealValue	AGREE	
688	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.395191)@URealValue	UREAL(NaN,0.395191)@URealValue	AGREE	
689	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.395191)@URealValue	UREAL(-Infinity,0.395191)@URealValue	AGREE	
690	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.395191)@URealValue	UREAL(Infinity,0.395191)@URealValue	AGREE	
691	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(46.696811,NaN)@URealValue	UREAL(46.696811,NaN)@URealValue	AGREE	
692	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(46.696811,Infinity)@URealValue	UREAL(46.696811,Infinity)@URealValue	AGREE	
693	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(46.696811,1.0752562143419586)@URealValue	UREAL(46.696811,1.395191)@URealValue	DIFFER	
694	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(93.761316,0.8767641551078603)@URealValue	UREAL(93.761316,0.387458)@URealValue	DIFFER	
695	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(19.465824999999995,0.9971907631346171)@URealValue	UREAL(19.465824999999995,0.520349)@URealValue	DIFFER	
696	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(0.0,0.5588844719277858)@URealValue	UREAL(0.0,0.0)@URealValue	DIFFER	
697	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(109.56688,0.5830112993501927)@URealValue	UREAL(109.56688,0.03344199999999997)@URealValue	DIFFER	
698	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(146.058686,0.5335892954417283)@URealValue	UREAL(146.058686,0.03666400000000003)@URealValue	DIFFER	
699	URealValue.minus(value)	UREAL(47.696811,0.395191)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(10.056475999999996,1.051892225485577)@URealValue	UREAL(10.056475999999996,0.5796429999999999)@URealValue	DIFFER	
700	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(-61.870069,0.428633)@URealValue	UREAL(-61.870069,0.428633)@URealValue	AGREE	
701	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(-61.870069,1.0879918421978172)@URealValue	UREAL(-61.870069,0.571367)@URealValue	DIFFER	
702	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(-61.870069,0.428633)@URealValue	UREAL(-61.870069,0.428633)@URealValue	AGREE	
703	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(-62.870069,0.428633)@URealValue	UREAL(-62.870069,0.428633)@URealValue	AGREE	
704	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(-62.870069,1.0879918421978172)@URealValue	UREAL(-62.870069,0.571367)@URealValue	DIFFER	
705	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(-60.870069,0.428633)@URealValue	UREAL(-60.870069,0.428633)@URealValue	AGREE	
706	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(-60.870069,1.0879918421978172)@URealValue	UREAL(-60.870069,0.571367)@URealValue	DIFFER	
707	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(-60.870069,0.6585789616203968)@URealValue	UREAL(-60.870069,0.07136700000000001)@URealValue	DIFFER	
708	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(-62.370069,0.6585789616203968)@URealValue	UREAL(-62.370069,0.07136700000000001)@URealValue	DIFFER	
709	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(-61.370069,0.49621189897965967)@URealValue	UREAL(-61.370069,0.178633)@URealValue	DIFFER	
710	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-63.870069,0.428633)@URealValue	UREAL(-63.870069,0.428633)@URealValue	AGREE	
711	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-161.870069,0.4286341664974923)@URealValue	UREAL(-161.870069,0.427633)@URealValue	DIFFER	
712	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(38.129931,0.4286341664974923)@URealValue	UREAL(38.129931,0.427633)@URealValue	DIFFER	
713	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(-61.870069,0.428633)@URealValue	UREAL(-61.870069,0.428633)@URealValue	AGREE	
714	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.428633)@URealValue	UREAL(-1.7976931348623157E308,0.428633)@URealValue	AGREE	
715	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.428633)@URealValue	UREAL(1.7976931348623157E308,0.428633)@URealValue	AGREE	
716	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.428633)@URealValue	UREAL(NaN,0.428633)@URealValue	AGREE	
717	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.428633)@URealValue	UREAL(-Infinity,0.428633)@URealValue	AGREE	
718	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.428633)@URealValue	UREAL(Infinity,0.428633)@URealValue	AGREE	
719	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(-62.870069,NaN)@URealValue	UREAL(-62.870069,NaN)@URealValue	AGREE	
720	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(-62.870069,Infinity)@URealValue	UREAL(-62.870069,Infinity)@URealValue	AGREE	
721	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(-62.870069,1.0879918421978172)@URealValue	UREAL(-62.870069,1.428633)@URealValue	DIFFER	
722	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(-15.805564000000004,0.8923372153451856)@URealValue	UREAL(-15.805564000000004,0.35401600000000005)@URealValue	DIFFER	
723	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-90.101055,1.0109103522513754)@URealValue	UREAL(-90.101055,0.48690700000000003)@URealValue	DIFFER	
724	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-109.56688,0.5830112993501927)@URealValue	UREAL(-109.56688,0.03344199999999997)@URealValue	DIFFER	
725	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(0.0,0.6061786018806669)@URealValue	UREAL(0.0,0.0)@URealValue	DIFFER	
726	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(36.491806,0.5588093220571754)@URealValue	UREAL(36.491806,0.070106)@URealValue	DIFFER	
727	URealValue.minus(value)	UREAL(-61.870069,0.428633)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-99.510404,1.0649073087574334)@URealValue	UREAL(-99.510404,0.5462009999999999)@URealValue	DIFFER	
728	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(-98.361875,0.358527)@URealValue	UREAL(-98.361875,0.358527)@URealValue	AGREE	
729	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(-98.361875,1.0623283907196492)@URealValue	UREAL(-98.361875,0.641473)@URealValue	DIFFER	
730	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(-98.361875,0.358527)@URealValue	UREAL(-98.361875,0.358527)@URealValue	AGREE	
731	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(-99.361875,0.358527)@URealValue	UREAL(-99.361875,0.358527)@URealValue	AGREE	
732	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(-99.361875,1.0623283907196492)@URealValue	UREAL(-99.361875,0.641473)@URealValue	DIFFER	
733	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(-97.361875,0.358527)@URealValue	UREAL(-97.361875,0.358527)@URealValue	AGREE	
734	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(-97.361875,1.0623283907196492)@URealValue	UREAL(-97.361875,0.641473)@URealValue	DIFFER	
735	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(-97.361875,0.6152573524379858)@URealValue	UREAL(-97.361875,0.14147300000000002)@URealValue	DIFFER	
736	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(-98.861875,0.6152573524379858)@URealValue	UREAL(-98.861875,0.14147300000000002)@URealValue	DIFFER	
737	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(-97.861875,0.43708306959775967)@URealValue	UREAL(-97.861875,0.10852699999999998)@URealValue	DIFFER	
738	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-100.361875,0.358527)@URealValue	UREAL(-100.361875,0.358527)@URealValue	AGREE	
739	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-198.361875,0.3585283945923949)@URealValue	UREAL(-198.361875,0.357527)@URealValue	DIFFER	
